endTime,artistName,trackName,msPlayed
2022-06-16 21:57,Plastilina,Puedo Con Esto - Fuera de Foco,234792
2022-06-16 23:37,Maria Becerra,OJALÁ,348
2022-06-16 23:37,El Kuelgue,Ayer Real,96742
2022-06-16 23:39,Emilia,intoxicao,164711
2022-06-16 23:41,Cris Mj,Locura y Maldad,114746
2022-06-16 23:44,WOS,ARRANCARMELO,179119
2022-06-16 23:47,Duki,Esto Recién Empieza,162928
2022-06-16 23:49,Emilia,De Enero a Diciembre,143857
2022-06-16 23:51,Emilia,cuatro veinte,123802
2022-06-16 23:55,Rauw Alejandro,Desesperados,214361
2022-06-16 23:59,Bad Bunny,Ojitos Lindos,248988
2022-06-17 00:02,Oscu,Numero 1,1439
2022-06-17 00:02,Luck Ra,Te Mentiría Remix,1787
2022-06-17 00:02,LIT killah,KU',3343
2022-06-17 00:02,Rei,Tu Turrito,1160
2022-06-17 00:02,EL NOBA,Tamo Chelo - Remix,24691
2022-06-17 00:02,Duki,Antes de Perderte,176727
2022-06-17 00:02,Alan Gomez,MESITA | Mission 05,1904
2022-06-17 00:05,TINI,La Triple T,160500
2022-06-17 00:07,Mauri Mansilla,Rkteando,142666
2022-06-17 00:10,Ryan Castro,Jordan,162698
2022-06-17 00:13,Shakira,Te Felicito,159914
2022-06-17 00:14,Tiago PZK,Nos Comemos (feat. Ozuna),86852
