endTime,artistName,trackName,msPlayed,uri
2023-02-13 09:50,GUNTTER,Tamagotchi,151000,0ztgfQJ8raYUjuuJC8Ik42
2023-02-13 10:01,Lauty Gram,Vida Gangster,170058,4I4FFtKZLtyqw4he9pPtL7
2023-02-13 10:09,Lauty Gram,La Pistola,182165,4n9tFJoRyzeva7Bgy5sCM7
2023-02-13 10:12,WOS,ARRANCARMELO,183547,2x8oBuYaObjqHqgGuIUZ0b
2023-02-13 10:17,WOS,ARRANCARMELO,183547,2x8oBuYaObjqHqgGuIUZ0b
2023-02-13 10:20,WOS,MELÓN VINO,176394,5uHAzGa4d9j35DEbhUwGhi
2023-02-13 10:26,WOS,OKUPA,143000,25NPeIjHjQGvyp4D52Tji2
2023-02-13 10:29,LOUTA,QUEREME,194840,0bhWW1Bve1Ng6kEm8WjiQA
2023-02-13 10:32,WOS,PUAJ (sesión),156665,6fTxvdEyWl3zZg2XTWO4s8
2023-02-13 10:32,WOS,TERRAZA,8575,6cLWKCBNawunqBHmyzdG7v
2023-02-13 10:35,WOS,CANGURO,196745,2UAWYufVaO3EnUUNzl0ppO
2023-02-13 10:39,WOS,CULPA,215717,0BTJ7QpDRjinzAy8KQMAp8
2023-02-13 10:42,WOS,FRESCO,170302,0blWPYAfbvpRLVHUcmqmmj
2023-02-13 10:44,WOS,ANDRÓMEDA,171475,4Pa73QAWSryyKavXNyVbUA
2023-02-13 10:48,WOS,CONTANDO OVEJAS,203468,47DL8jY6HJD2mlCcTuOWKX
