endTime,artistName,trackName,msPlayed
2022-06-06 22:23,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",2581
2022-06-06 22:23,Daddy Yankee,Salgo Pa' la Calle,2006
2022-06-06 22:23,Luck Ra,Te Mentiría Remix,11029
2022-06-06 22:23,Becky G,MAMIII,2453
2022-06-06 22:23,Giuliano Cobuzzi,Cayó la Noche X Soy Peor,554
2022-06-06 22:23,TINI,Bar,2623
2022-06-06 22:23,Trueno,BIEN O MAL,176629
2022-06-06 22:26,WOS,ARRANCARMELO,183547
2022-06-06 22:32,Bizarrap,"Paulo Londra: Bzrp Music Sessions, Vol. 23",258541
2022-06-06 22:35,Mora,TUS LÁGRIMAS,174482
2022-06-06 22:37,Duki,Esto Recién Empieza,172352
2022-06-06 22:39,TINI,Carne y Hueso,3242
2022-06-06 22:39,TINI,Fantasi,37939
2022-06-06 22:42,Bad Bunny,Tarot,203647
2022-06-06 22:43,Polo G,Distraction,14527
2022-06-06 22:43,WOS,ARRANCARMELO,2261
2022-06-06 22:45,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",126122
2022-06-06 22:48,Morat,París,182187
2022-06-06 22:52,Polimá Westcoast,ULTRA SOLO,227220
2022-06-06 22:55,Danny Ocean,Fuera del mercado,159849
2022-06-06 22:58,Emilia,la balada,165959
2022-06-06 22:58,Mora,TUS LÁGRIMAS,39934
2022-06-06 23:34,TINI,Carne y Hueso,131712
2022-06-07 10:16,WOS,ARRANCARMELO,183547
2022-06-07 10:18,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-07 10:22,Tiago PZK,Nos Comemos (feat. Ozuna),191086
2022-06-07 10:25,Tiago PZK,Hablando De Love,6506
2022-06-07 10:25,Tiago PZK,Loco,187300
2022-06-07 10:28,Tiago PZK,Sola - Neuen Live Sessions - En Vivo,187200
2022-06-07 11:49,Polimá Westcoast,ULTRA SOLO,1269
2022-06-07 11:49,Morat,París,182187
2022-06-07 11:52,Emilia,la balada,13197
2022-06-07 11:52,Mora,TUS LÁGRIMAS,2261
2022-06-07 11:52,Danny Ocean,Fuera del mercado,159849
2022-06-07 11:56,TINI,Carne y Hueso,178309
2022-06-07 14:00,Bad Bunny,A Tu Merced,175918
2022-06-07 14:03,Sech,Wao,177502
2022-06-07 14:07,KHEA,Ayer Me Llamó Mi Ex – Remix,256253
2022-06-07 14:10,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-07 14:13,Tiago PZK,Sola - Neuen Live Sessions - En Vivo,196600
2022-06-07 14:17,Trueno,BIEN O MAL,12710
2022-06-07 14:17,Duki,She Don't Give a Fo,209531
2022-06-07 14:20,Polimá Westcoast,ULTRA SOLO,18592
2022-06-07 14:20,Morat,París,182187
2022-06-07 14:23,Danny Ocean,Fuera del mercado,159849
2022-06-07 14:24,Emilia,la balada,48952
2022-06-07 14:24,Mora,TUS LÁGRIMAS,13951
2022-06-07 14:27,WOS,ANDRÓMEDA,171475
2022-06-07 14:31,WOS,CULPA,215717
2022-06-07 14:34,WOS,CANGURO,196745
2022-06-07 14:40,WOS,NIÑO GORDO FLACO,128481
2022-06-07 18:09,WOS,NIÑO GORDO FLACO,15562
2022-06-07 18:10,WOS,ALMA DINAMITA,84822
2022-06-07 19:25,NADIE DICE NADA ,¿MAÑANERO SI O NO?,1518144
2022-06-07 20:19,NADIE DICE NADA ,¿MAÑANERO SI O NO?,129920
2022-06-07 20:20,WOS,ARRANCARMELO,6165
2022-06-07 20:22,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-07 20:25,Morat,París,182187
2022-06-07 20:26,Polimá Westcoast,ULTRA SOLO,26156
2022-06-07 20:31,NADIE DICE NADA ,¿MAÑANERO SI O NO?,298616
2022-06-08 14:00,NADIE DICE NADA ,¡¿DÓNDE ESTÁ NATI JOTA?!,3419157
2022-06-08 14:03,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-08 14:33,Morat,París,164961
2022-06-08 19:53,Polimá Westcoast,ULTRA SOLO,7680
2022-06-08 19:53,Morat,París,17184
2022-06-08 19:56,Emilia,la balada,24162
2022-06-08 19:56,Danny Ocean,Fuera del mercado,159849
2022-06-08 21:01,NADIE DICE NADA ,¿LE GUSTO O ESTOY FLASHEANDO? ,3668693
2022-06-08 21:05,WOS,TERRAZA,234949
2022-06-08 21:08,WOS,ANDRÓMEDA,171475
2022-06-08 21:11,WOS,MELÓN VINO,176394
2022-06-08 21:14,WOS,MIRÁ MAMÁ,169536
2022-06-08 21:16,WOS,OKUPA,134262
2022-06-09 03:02,Shakira,Te Felicito,145600
2022-06-09 13:16,Polo G,Distraction,171319
2022-06-09 13:19,WOS,ARRANCARMELO,183547
2022-06-09 13:22,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-09 13:25,Morat,París,182187
2022-06-09 13:29,Polimá Westcoast,ULTRA SOLO,227220
2022-06-09 13:32,Emilia,la balada,2390
2022-06-09 13:32,Danny Ocean,Fuera del mercado,159849
2022-06-09 13:34,Mora,TUS LÁGRIMAS,174482
2022-06-09 13:37,TINI,Carne y Hueso,145315
2022-06-09 13:40,Bad Bunny,A Tu Merced,175918
2022-06-09 13:43,Sech,Wao,173746
2022-06-09 13:45,KHEA,Ayer Me Llamó Mi Ex – Remix,118741
2022-06-09 13:48,Duki,She Don't Give a Fo,164415
2022-06-09 13:50,Trueno,BIEN O MAL,176629
2022-06-09 13:51,Daddy Yankee,Salgo Pa' la Calle,19628
2022-06-09 13:53,Giuliano Cobuzzi,Cayó la Noche X Soy Peor,104575
2022-06-09 13:55,Luck Ra,Te Mentiría Remix,172259
2022-06-09 13:56,Robbie Williams,Rock DJ,30269
2022-06-09 13:58,Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51",109567
2022-06-09 21:56,Morat,París,182187
2022-06-09 22:00,Polimá Westcoast,ULTRA SOLO,227220
2022-06-09 22:03,Danny Ocean,Fuera del mercado,159849
2022-06-09 22:06,WOS,ANDRÓMEDA,171475
2022-06-09 22:08,WOS,MIRÁ MAMÁ,169536
2022-06-09 22:11,WOS,MELÓN VINO,176394
2022-06-09 22:14,WOS,CAMBIANDO LA PIEL,158121
2022-06-09 22:16,WOS,OKUPA,143000
2022-06-09 22:20,WOS,TERRAZA,234949
2022-06-09 22:23,WOS,FRESCO,170302
2022-06-09 22:26,WOS,CONVOY JARANA,158123
2022-06-09 22:29,Emilia,la balada,165959
2022-06-09 22:32,Mora,TUS LÁGRIMAS,174482
2022-06-09 22:35,TINI,Carne y Hueso,178309
2022-06-09 22:37,Bad Bunny,A Tu Merced,175918
2022-06-09 22:40,Sech,Wao,178266
2022-06-09 22:45,KHEA,Ayer Me Llamó Mi Ex – Remix,256253
2022-06-09 22:46,Duki,She Don't Give a Fo,83478
2022-06-09 22:49,Daddy Yankee,Salgo Pa' la Calle,2753
2022-06-09 22:49,Giuliano Cobuzzi,Cayó la Noche X Soy Peor,511
2022-06-09 22:49,Trueno,BIEN O MAL,176629
2022-06-09 22:50,Luck Ra,Te Mentiría Remix,21397
2022-06-09 22:53,Bad Bunny,Party,1258
2022-06-09 22:53,Bad Bunny,Enséñame a Bailar,2922
2022-06-09 22:53,Bad Bunny,Neverita,1066
2022-06-09 22:53,Bad Bunny,La Corriente,1002
2022-06-09 22:53,Bad Bunny,Yo No Soy Celoso,227946
2022-06-09 22:53,Bad Bunny,Efecto,2645
2022-06-09 22:53,Bad Bunny,Tarot,1322
2022-06-09 22:53,Bad Bunny,Aguacero,938
2022-06-09 22:58,Bad Bunny,Dos Mil 16,7066
2022-06-09 22:58,Bad Bunny,El Apagón,11370
2022-06-09 22:58,Bad Bunny,Ojitos Lindos,258298
2022-06-09 22:59,Bad Bunny,Otro Atardecer,43349
2022-06-09 23:01,Bad Bunny,Un Coco,121706
2022-06-09 23:04,Bad Bunny,Me Fui de Vacaciones,156288
2022-06-10 14:09,FMK,De Vacaciones,141702
2022-06-10 14:09,NADIE DICE NADA ,PRIMERAS CITAS IDEALES ,25109
2022-06-10 14:12,Bad Bunny,Me Fui de Vacaciones,180929
2022-06-10 14:12,Bad Bunny,Un Verano Sin Ti,16467
2022-06-10 14:15,FMK,De Vacaciones,141702
2022-06-10 14:15,Polo G,Distraction,3227
2022-06-10 14:18,WOS,ARRANCARMELO,183547
2022-06-10 14:21,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-10 14:24,Morat,París,182187
2022-06-10 14:28,Polimá Westcoast,ULTRA SOLO,227220
2022-06-10 14:31,Shakira,Te Felicito,172235
2022-06-10 14:33,Emilia,la balada,10455
2022-06-10 14:33,Danny Ocean,Fuera del mercado,159849
2022-06-10 14:34,TINI,Carne y Hueso,2431
2022-06-10 14:34,Mora,TUS LÁGRIMAS,3840
2022-06-10 14:37,Bad Bunny,A Tu Merced,175918
2022-06-10 14:40,KHEA,Ayer Me Llamó Mi Ex – Remix,15034
2022-06-10 14:40,Sech,Wao,178266
2022-06-10 14:43,Duki,Antes de Perderte,176727
2022-06-10 14:46,Tiago PZK,Nos Comemos (feat. Ozuna),191086
2022-06-10 14:49,Tiago PZK,Hablando De Love,156090
2022-06-10 14:52,Tiago PZK,Sola - Neuen Live Sessions - En Vivo,196600
2022-06-10 14:53,Duki,She Don't Give a Fo,31244
2022-06-10 18:15,FMK,De Vacaciones,141702
2022-06-10 18:15,Polo G,Distraction,11611
2022-06-10 18:15,WOS,ARRANCARMELO,2474
2022-06-10 18:18,Bizarrap,"Tiago PZK: Bzrp Music Sessions, Vol. 48",160000
2022-06-10 18:21,Morat,París,182187
2022-06-10 18:25,Polimá Westcoast,ULTRA SOLO,227220
2022-06-10 18:27,Danny Ocean,Fuera del mercado,125837
