endTime,artistName,trackName,msPlayed
2023-04-20 19:33,Conociendo Rusia,Cosas para Decirte,340920
2023-04-20 19:36,Dante Spinetta,Soltar,218800
2023-04-20 19:41,El Plan De La Mariposa,Cómo Decir Que No?,258405
2023-04-20 19:44,El Kuelgue,En Tanto y en Cuanto,176286
2023-04-20 19:47,WOS,ARRANCARMELO,183547
2023-04-20 19:50,Cruzando El Charco,Volver a Nacer,214651
2023-04-20 19:54,Benjamín Amadeo,Las Flores (feat. Los Auténticos Decadentes),213948
2023-04-20 19:57,LOUTA,AYER TE VI (feat. Zoe Gotusso),209133
2023-04-20 20:01,Mi Amigo Invencible,Freelance,202488
2023-04-20 20:05,El Kuelgue,Si No Te Vas,232120
2023-04-20 20:09,Sui Generis,Canción para Mi Muerte,215906
2023-04-20 20:13,Adrián Berra,Un Beso en la Nariz,211333
2023-04-20 20:16,Gauchito Club,Charlatán,207610
2023-04-20 20:20,Hipnotica,Fluir,232639
2023-04-20 20:24,FLORIAN,TKM,230687
2023-04-20 20:27,Cruzando El Charco,Lo Nuestro Tiene Magia,193909
2023-04-20 20:31,Conociendo Rusia,Tu Encanto,211992
2023-04-20 20:34,Soy Rada and the Colibriquis,Avisame Cuando Llegues,211521
2023-04-20 20:35,Silvestre y La Naranja,Cerca del Final,74153
2023-04-20 20:38,Las Ligas Menores,Renault Fuego,180771
2023-04-20 20:43,Francisca y Los Exploradores,El Temporal,234840
2023-04-20 20:46,Conociendo Rusia,No Aguanto Más,226629
2023-04-20 20:50,El Kuelgue,Altos Vuelos,205538
2023-04-20 20:52,Santi Celli,Sincero,146750
2023-04-20 20:59,Waralu,Sabes Bien,60569
2023-04-20 21:02,Joven Breakfast,Cuarentena,196531
2023-04-20 21:06,Bandalos Chinos,Sin Señal,219386
2023-04-20 21:09,LOUTA,QUEREME,194840
2023-04-20 21:14,Armandinho,Casinha,235906
2023-04-20 21:16,lisandro skar,yen3,127846
2023-04-20 21:16,The Soundtrack Studio Stars,"School Of Rock (From ""School of Rock"")",2218
2023-04-20 21:19,The Clash,Stay Free - Remastered,220586
2023-04-20 21:24,Ramones,Do You Remember Rock 'n' Roll Radio? - 2002 Remaster,229466
2023-04-20 21:28,Joaquín Rodrigo,Concierto de Aranjuez: II. Adagio,284200
2023-04-20 21:34,Black Sabbath,Iron Man,354773
2023-04-20 21:39,AC/DC,Highway to Hell,208400
2023-04-20 21:43,AC/DC,Back In Black,255493
2023-04-20 21:47,The Who,Substitute,227266
2023-04-20 21:51,The Modern Lovers,Roadrunner,246440
2023-04-20 21:54,Metallica,The Wait,161117
2023-04-20 21:58,The Soundtrack Studio Stars,"School Of Rock (From ""School of Rock"")",249025
2023-04-20 22:03,The Soundtrack Studio Stars,"School Of Rock (From ""School of Rock"")",249025
2023-04-20 22:05,The Soundtrack Studio Stars,"School Of Rock (From ""School of Rock"")",152597
2023-04-20 22:08,David Guetta,I'm Good (Blue),175238
2023-04-20 22:11,Louis Tomlinson,Silver Tongues,205186
2023-04-20 22:15,Niall Horan,Heaven,186043
2023-04-20 22:18,Morat,París,182187
2023-04-20 22:21,Bad Bunny,El Apagón,201816
2023-04-20 22:25,Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",214945
2023-04-20 22:29,Rihanna,Umbrella,275986
2023-04-20 22:33,Rihanna,Only Girl (In The World),235493
2023-04-20 22:37,Rihanna,We Found Love,215226
2023-04-20 22:40,Miley Cyrus,Flowers,200454
2023-04-20 22:44,Taylor Swift,Anti-Hero,200690
2023-04-20 22:46,Quevedo,PUNTO G,151324
2023-04-20 22:50,Quevedo,PLAYA DEL INGLÉS,237525
2023-04-20 22:52,Shakira,Hips Don't Lie (feat. Wyclef Jean),92053
2023-04-20 23:24,Shakira,Hips Don't Lie (feat. Wyclef Jean),3170
2023-04-20 23:26,Milo j,Milagrosa,140288
2023-04-20 23:30,Mora,APA,199831
2023-04-20 23:34,Mora,MEMORIAS,228750
2023-04-20 23:42,Bizarrap,"Arcángel: Bzrp Music Sessions, Vol. 54",177360
2023-04-20 23:46,Niall Horan,Small Talk,197890
2023-04-20 23:48,Anne-Marie,Our Song,163733
2023-04-20 23:52,Ashe,Moral of the Story (feat. Niall Horan) - Bonus Track,198515
2023-04-20 23:55,Niall Horan,Seeing Blind,185280
2023-04-20 23:59,Niall Horan,Flicker,258025
2023-04-21 00:01,Niall Horan,Slow Hands,137955
2023-04-21 11:58,El Kuelgue,En Avenidas,195306
2023-04-21 12:02,El Kuelgue,Circunvalación,234306
2023-04-21 12:17,El Kuelgue,Cinema,278906
2023-04-21 12:21,El Kuelgue,Negra Candombera,198133
2023-04-21 12:24,El Kuelgue,Por Ahora,206133
2023-04-21 12:29,El Kuelgue,Bossa & People,302613
2023-04-21 12:33,El Kuelgue,Jimena,213083
2023-04-21 12:37,La Vela Puerca,Zafar,262000
2023-04-21 12:42,Intoxicados,Reggae para Mirtha,269026
2023-04-21 12:45,Cruzando El Charco,Volver a Nacer,214651
2023-04-21 12:49,Lo' Pibitos,El Ritmo de la Vida,222866
2023-04-21 13:33,Los Enanitos Verdes,Lamento Boliviano,119763
2023-04-21 13:33,El Kuelgue,Parque Acuático,981
2023-04-21 13:37,El Kuelgue,Lucho Gorrión,197379
2023-04-21 13:42,El Kuelgue,El Paraiso de los Perros,309346
2023-04-21 13:46,El Kuelgue,Verte Feliz,266289
2023-04-21 13:50,El Kuelgue,Planeta Numir,213240
2023-04-21 13:53,El Kuelgue,Correntoso,170100
2023-04-21 13:57,Los Piojos,Tan Solo,240013
2023-04-21 14:01,El Cuarteto De Nos,Lo malo de ser bueno,242120
2023-04-21 14:04,Onda Vaga,Mambeado,220695
2023-04-21 14:08,El Kuelgue,Ayer Real,219838
2023-04-21 14:12,Adrián Berra,Un Beso en la Nariz,211333
2023-04-21 14:16,Usted Señalemelo,Agua Marfil,251853
2023-04-21 14:19,El Kuelgue,La Fama,220021
2023-04-21 14:20,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,38786
2023-04-21 14:24,Armandinho,Casinha,235906
2023-04-21 14:28,Las Pastillas del Abuelo,Incontinencia Verbal,230568
2023-04-21 16:43,Usted Señalemelo,Pana,210263
2023-04-21 16:44,Luis Alberto Spinetta,Bajan (En Vivo Estadio Vélez Sarsfield) (feat. Gustavo Cerati),71274
2023-04-21 16:45,Silvestre y La Naranja,Amanece,2325
2023-04-21 16:45,Silvestre y La Naranja,Amanece,45909
2023-04-21 16:45,Silvestre y La Naranja,Tu Veneno,1173
2023-04-21 16:48,Silvestre y La Naranja,Tu Veneno,199210
2023-04-21 16:51,Silvestre y La Naranja,El Ding Dong,159829
2023-04-21 16:54,Silvestre y La Naranja,Nunca Te Calmes,193962
2023-04-21 16:57,Silvestre y La Naranja,Bailando a Escondidas,196095
2023-04-21 16:59,Silvestre y La Naranja,Hechizao,143744
2023-04-21 17:02,Silvestre y La Naranja,Fiebre Atemporal,164292
2023-04-21 17:06,Silvestre y La Naranja,Vencimiento,202538
2023-04-21 17:09,Silvestre y La Naranja,Amor Sofá,213930
2023-04-21 17:13,Silvestre y La Naranja,Levitando Lento,222634
